Data,Pioggia_Zona_1,Pioggia_Zona_2,Pioggia_Zona_3,Pioggia_Zona_4,Pioggia_Zona_5,Temperatura_Zona_5,Livello_Acqua,Portata_Uscita
09/06/2004,0.00,0.00,0.00,0.00,0.00,21.65,31.01,1.7
10/06/2004,0.00,0.00,0.00,0.00,0.00,23.3,31.01,1.6
11/06/2004,0.00,0.00,0.00,0.00,0.00,22.05,31.01,1.4
12/06/2004,0.00,0.00,0.00,0.00,0.00,21.5,31.00,0.8
13/06/2004,0.00,1.2,0.2,0.4,0.00,20.00,31.00,0.8
14/06/2004,0.00,0.2,0.2,0.2,0.00,16.8,30.99,0.6
15/06/2004,0.00,1.2,2.00,0.00,0.00,18.35,30.99,0.6
16/06/2004,0.00,0.00,0.00,0.00,0.00,20.05,30.98,0.6
17/06/2004,0.00,0.00,0.00,0.00,0.00,19.55,30.98,0.6
18/06/2004,0.00,0.00,0.00,0.00,0.00,19.95,30.97,0.6
19/06/2004,0.00,0.00,0.00,0.00,0.00,21.2,30.96,0.6
20/06/2004,0.2,1.6,2.4,0.8,0.4,21.75,30.96,0.6
21/06/2004,0.00,0.00,0.00,0.00,0.00,18.65,30.95,0.6
22/06/2004,0.00,0.00,0.00,0.00,0.00,17.3,30.94,0.6
23/06/2004,0.00,0.00,0.00,0.00,0.00,19.2,30.93,0.6
24/06/2004,0.00,0.00,0.00,0.00,0.00,20.75,30.92,0.6
25/06/2004,0.00,0.00,0.00,0.00,0.00,20.4,30.91,0.6
26/06/2004,0.00,0.00,0.00,0.00,0.00,20.4,30.9,0.6
27/06/2004,0.00,0.00,0.00,0.00,0.00,22.65,30.89,0.6
28/06/2004,0.00,0.00,0.00,0.00,0.00,24.45,30.88,0.6
29/06/2004,0.00,0.00,0.00,0.00,0.00,24.1,30.87,0.6
30/06/2004,0.00,0.00,0.00,0.00,0.00,24.7,30.86,0.6
01/07/2004,0.00,0.00,0.00,0.00,0.00,24.45,30.85,0.6
02/07/2004,0.00,0.00,0.00,0.00,0.00,23.5,30.84,0.6
03/07/2004,0.00,0.00,0.00,0.00,0.00,21.15,30.83,0.6
04/07/2004,0.00,0.00,0.00,0.00,0.00,21.65,30.81,0.6
05/07/2004,0.00,0.00,0.00,0.00,0.00,21.95,30.8,0.6
06/07/2004,0.00,0.00,0.00,0.00,0.00,23.00,30.78,1.00
07/07/2004,0.00,0.00,0.00,0.00,0.00,24.65,30.75,1.00
08/07/2004,0.00,0.00,0.00,0.00,0.00,25.2,30.73,1.00
09/07/2004,0.00,0.00,0.00,0.00,0.00,25.9,30.7,1.5
10/07/2004,0.00,0.00,0.00,0.00,0.00,20.00,30.67,1.5
11/07/2004,0.00,0.00,0.00,0.00,0.00,19.00,30.64,1.5
12/07/2004,0.00,0.00,0.00,0.00,0.00,18.55,30.61,2.00
13/07/2004,0.00,0.2,0.00,0.00,0.00,15.75,30.57,2.00
14/07/2004,0.00,0.00,0.00,0.00,0.00,21.15,30.54,2.00
15/07/2004,0.00,0.00,0.00,0.00,0.00,20.9,30.5,2.00
16/07/2004,0.00,0.00,0.00,0.00,0.00,20.85,30.46,2.00
17/07/2004,0.00,0.00,0.00,0.00,0.00,22.35,30.41,2.00
18/07/2004,0.00,0.00,0.00,0.00,0.00,23.65,30.37,2.00
19/07/2004,0.00,0.00,0.00,0.00,0.00,24.25,30.34,2.5
20/07/2004,0.00,0.00,0.00,0.00,0.00,25.2,30.3,2.5
21/07/2004,0.00,0.00,0.00,0.00,0.00,25.25,30.25,2.5
22/07/2004,0.00,0.00,0.00,0.00,0.00,26.05,30.2,2.5
23/07/2004,0.00,0.00,0.00,0.00,0.00,26.9,30.16,2.5
24/07/2004,0.00,0.00,0.00,0.00,0.00,26.1,30.11,2.5
25/07/2004,13.6,12.00,21.00,9.2,10.2,23.6,30.07,2.5
26/07/2004,0.00,0.00,0.00,0.00,0.00,22.8,30.03,2.5
27/07/2004,0.00,0.2,0.00,0.00,0.00,23.75,29.98,2.5
28/07/2004,0.00,0.00,0.00,0.00,0.00,21.5,29.93,2.5
29/07/2004,0.00,0.00,0.00,0.00,0.00,21.1,29.88,2.5
30/07/2004,0.00,0.00,0.00,0.00,0.00,22.6,29.84,3.00
31/07/2004,0.00,0.00,0.00,0.00,0.00,24.15,29.77,3.00
01/08/2004,0.00,0.00,0.00,0.00,0.00,24.7,29.71,3.00
02/08/2004,0.00,0.00,0.00,0.00,0.00,25.75,29.67,3.00
03/08/2004,0.00,0.00,0.00,0.00,0.00,24.25,29.61,3.00
04/08/2004,9.6,16.00,1.6,7.00,15.8,24.4,29.55,3.00
05/08/2004,3.4,2.6,2.00,5.2,9.6,23.3,29.5,3.00
06/08/2004,7.6,5.6,6.6,4.4,2.2,22.5,29.45,2.5
07/08/2004,0.00,0.2,0.00,0.00,0.00,22.7,29.4,2.5
08/08/2004,0.8,1.00,1.2,1.00,1.00,23.65,29.34,2.5
09/08/2004,0.00,0.00,0.00,0.00,0.00,22.55,29.3,2.5
10/08/2004,0.00,0.00,0.00,0.00,0.00,23.9,29.26,2.5
11/08/2004,0.00,0.00,0.00,0.00,0.00,26.2,29.22,2.5
12/08/2004,0.00,0.00,0.00,0.00,0.00,25.65,29.16,2.5
13/08/2004,0.2,2.6,0.00,0.00,0.00,25.15,29.11,2.5
14/08/2004,0.00,0.00,0.00,0.00,0.00,22.95,29.06,2.5
15/08/2004,0.00,0.00,0.00,0.00,0.00,23.4,29.01,2.5
16/08/2004,0.00,0.00,0.00,0.00,0.00,23.5,28.96,3.00
17/08/2004,0.00,0.00,0.00,0.00,0.00,24.15,28.91,3.00
18/08/2004,0.00,0.00,0.00,0.00,0.00,25.00,28.86,3.00
19/08/2004,0.00,0.00,0.00,0.00,0.00,25.75,28.8,3.00
20/08/2004,0.00,0.00,0.00,0.00,0.00,26.2,28.74,3.00
21/08/2004,0.4,0.8,0.6,0.6,2.00,23.7,28.68,3.00
22/08/2004,0.00,0.00,0.00,0.00,0.00,19.2,28.62,3.5
23/08/2004,0.00,0.00,0.00,0.00,0.00,21.85,28.55,3.5
24/08/2004,0.00,0.00,0.00,0.00,0.00,22.25,28.49,3.5
25/08/2004,0.00,0.00,0.00,0.00,0.00,23.7,28.42,3.5
26/08/2004,0.00,0.00,0.4,2.2,1.00,22.85,28.35,3.5
27/08/2004,0.00,0.4,0.00,0.00,0.00,18.85,28.28,3.5
28/08/2004,0.00,0.00,0.00,0.00,0.00,20.75,28.21,3.5
29/08/2004,0.00,0.00,0.00,0.00,0.00,21.75,28.14,3.5
30/08/2004,0.00,0.00,0.00,0.00,0.00,21.8,28.07,3.5
31/08/2004,0.00,0.00,0.00,0.00,0.00,21.35,28.00,3.2
01/09/2004,0.00,0.00,0.00,0.00,0.00,20.75,27.94,3.2
02/09/2004,0.00,0.00,0.00,0.00,0.00,22.35,27.88,3.2
03/09/2004,0.00,0.00,0.00,0.00,0.00,23.45,27.81,3.5
04/09/2004,0.00,0.00,0.00,0.00,0.00,24.6,27.74,3.5
05/09/2004,0.00,0.00,0.00,0.00,0.00,27.00,27.67,3.5
06/09/2004,0.00,0.00,0.00,0.00,0.00,23.65,27.6,3.5
07/09/2004,0.00,0.00,0.00,0.00,0.00,21.7,27.53,3.5
08/09/2004,0.00,0.00,0.00,0.00,0.00,21.7,27.46,3.5
09/09/2004,0.00,0.00,0.00,0.00,0.00,21.85,27.39,3.5
10/09/2004,0.00,0.00,0.00,0.00,0.00,23.4,27.32,3.5
11/09/2004,0.00,0.00,0.00,0.00,0.00,20.8,27.25,3.5
12/09/2004,0.00,1.6,0.2,0.2,0.00,21.8,27.18,3.5
13/09/2004,0.00,0.00,0.00,0.00,0.00,19.85,27.11,3.5
14/09/2004,24.00,20.2,37.2,32.8,38.2,21.65,27.04,3.5
15/09/2004,0.00,0.2,0.00,0.00,0.2,21.2,27.04,2.5
16/09/2004,5.4,5.2,3.8,6.00,7.2,18.7,26.99,2.5
17/09/2004,0.00,0.00,0.00,0.00,0.00,17.1,26.97,1.5
18/09/2004,0.00,0.00,0.00,0.00,0.00,17.25,26.93,1.5
19/09/2004,0.00,0.00,0.00,0.00,0.00,18.2,26.89,1.5
20/09/2004,0.00,0.00,0.00,0.00,0.00,20.3,26.86,3.5
21/09/2004,0.2,0.00,0.2,0.00,0.00,20.6,26.8,3.5
22/09/2004,0.00,0.00,0.00,0.00,0.00,19.35,26.74,3.00
23/09/2004,0.00,0.00,0.00,0.00,0.00,20.55,26.68,3.00
24/09/2004,21.6,23.4,22.2,29.00,20.00,20.00,26.62,3.00
25/09/2004,0.2,0.00,0.00,0.00,0.00,15.35,26.6,2.00
26/09/2004,0.00,0.00,0.2,0.00,0.00,15.00,26.55,2.5
27/09/2004,0.00,0.00,0.00,0.00,0.00,15.75,26.5,2.5
28/09/2004,0.00,0.00,0.00,0.00,0.00,14.5,26.44,2.5
29/09/2004,0.00,0.00,0.00,0.00,0.00,16.1,26.39,3.00
30/09/2004,0.00,0.00,0.00,0.00,0.00,16.9,26.32,3.00
01/10/2004,2.4,0.8,3.2,2.00,4.8,17.3,26.28,3.00
02/10/2004,0.00,0.00,0.00,0.00,0.00,18.00,26.22,3.00
03/10/2004,0.00,0.6,0.00,0.2,0.00,18.00,26.16,3.00
04/10/2004,0.2,0.4,0.2,0.00,0.2,17.05,26.09,3.00
05/10/2004,0.00,0.00,0.00,0.00,0.00,18.35,26.03,3.00
06/10/2004,0.2,0.00,0.00,0.00,0.00,18.75,25.98,3.00
07/10/2004,0.00,0.00,0.00,0.00,0.00,19.05,25.91,3.00
08/10/2004,0.00,0.00,0.00,0.00,0.00,18.4,25.88,1.00
09/10/2004,0.00,0.00,0.00,0.00,0.00,19.35,25.83,3.00
10/10/2004,13.6,13.8,3.4,11.6,17.8,20.8,25.77,3.00
11/10/2004,4.2,7.2,2.8,2.6,3.8,16.65,25.72,1.5
12/10/2004,0.00,1.00,0.4,2.2,0.6,14.15,25.69,1.5
13/10/2004,0.00,0.00,0.00,0.00,0.00,11.6,25.66,1.5
14/10/2004,11.2,28.8,2.4,14.00,14.6,11.55,25.63,1.5
15/10/2004,8.6,8.8,4.8,13.4,14.4,13.3,25.63,1.5
16/10/2004,18.2,29.6,7.00,23.00,18.00,13.65,25.61,1.00
17/10/2004,5.2,7.6,4.8,13.00,4.2,12.6,25.65,1.00
18/10/2004,0.00,0.2,0.4,0.2,0.00,13.65,25.66,0.6
19/10/2004,0.00,11.6,1.4,0.2,0.2,13.55,25.65,0.6
20/10/2004,0.6,4.2,0.6,0.4,0.00,15.3,25.65,0.6
21/10/2004,0.2,3.6,0.8,0.2,0.2,18.2,25.65,0.6
22/10/2004,0.00,0.00,0.00,0.2,0.00,18.6,25.64,0.6
23/10/2004,0.00,0.00,0.2,0.00,0.00,17.95,25.64,0.6
24/10/2004,0.00,0.2,0.00,0.00,0.00,17.8,25.63,0.6
25/10/2004,0.4,0.4,0.4,0.2,0.2,16.3,25.61,0.6
26/10/2004,2.00,7.4,1.00,1.00,3.00,13.8,25.6,0.6
27/10/2004,1.00,2.6,2.4,0.6,1.4,16.1,25.59,0.6
28/10/2004,1.4,6.00,0.8,4.00,3.8,13.8,25.58,0.6
29/10/2004,23.8,22.2,7.6,27.6,29.4,14.85,25.59,0.6
30/10/2004,2.2,1.8,1.6,1.4,2.00,15.75,25.65,0.6
31/10/2004,22.2,46.2,5.8,28.4,21.4,16.00,25.75,0.6
01/11/2004,7.00,5.00,2.8,16.4,21.4,16.75,25.86,0.6
02/11/2004,0.2,0.00,0.00,0.00,0.00,17.35,26.01,0.6
03/11/2004,0.2,0.00,0.00,0.00,0.00,18.3,26.03,0.6
04/11/2004,0.2,0.00,0.8,0.2,0.00,17.75,26.04,0.6
05/11/2004,0.2,0.00,0.00,0.00,0.00,18.2,26.04,0.6
06/11/2004,0.2,2.4,0.8,0.2,0.8,17.00,26.04,0.6
07/11/2004,2.6,0.8,3.4,2.6,1.2,13.8,26.03,0.6
08/11/2004,0.00,0.2,0.6,0.2,0.2,10.15,26.02,0.6
09/11/2004,20.4,21.2,15.6,21.4,17.00,4.45,26.01,0.6
10/11/2004,10.00,11.8,9.4,10.00,17.00,4.15,26.05,0.6
11/11/2004,13.6,16.00,9.2,16.4,15.8,4.65,26.14,0.6
12/11/2004,0.4,0.6,0.4,0.8,1.2,8.45,26.25,0.6
13/11/2004,0.00,0.6,1.6,0.00,0.00,11.65,26.3,0.6
14/11/2004,2.00,5.8,6.4,2.2,0.4,11.55,26.32,0.6
15/11/2004,0.00,0.00,0.00,0.00,0.00,5.9,26.33,0.6
16/11/2004,0.00,0.00,0.00,0.00,0.00,8.3,26.34,0.6
17/11/2004,0.2,0.00,0.00,0.00,0.00,9.45,26.34,0.6
18/11/2004,0.00,0.00,0.00,0.00,0.00,9.75,26.34,0.6
19/11/2004,0.00,0.00,0.00,0.4,0.4,10.15,26.34,0.6
20/11/2004,0.00,0.00,0.00,0.00,0.00,8.9,26.32,0.6
21/11/2004,0.00,0.00,0.00,0.00,0.00,4.55,26.31,0.6
22/11/2004,0.8,0.4,0.8,0.8,1.2,5.2,26.31,0.6
23/11/2004,0.00,0.4,0.00,0.4,0.2,4.45,26.31,0.6
24/11/2004,0.2,0.2,0.4,0.2,0.2,7.95,26.31,0.6
25/11/2004,0.4,0.00,0.00,0.00,0.00,8.4,26.3,0.6
26/11/2004,2.00,1.2,1.8,1.8,3.6,9.00,26.3,0.6
27/11/2004,7.00,4.8,6.2,8.4,10.6,8.75,26.3,0.6
28/11/2004,0.2,0.4,0.2,0.00,0.4,7.1,26.3,0.6
29/11/2004,4.6,5.4,1.6,2.8,2.8,5.9,26.3,0.6
30/11/2004,16.00,24.8,17.6,14.00,16.6,10.2,26.33,0.6
01/12/2004,18.6,21.2,15.6,20.4,17.8,7.9,26.38,0.6
02/12/2004,1.2,12.6,2.00,1.6,0.8,7.8,26.55,0.6
03/12/2004,14.6,16.2,14.2,14.4,17.4,11.15,26.74,0.6
04/12/2004,31.6,44.4,24.2,34.6,35.8,11.1,26.88,0.6
05/12/2004,14.2,12.4,10.8,12.4,12.8,8.85,27.34,0.6
06/12/2004,1.6,4.2,1.4,0.8,1.8,8.9,27.59,0.6
07/12/2004,0.2,0.00,0.00,0.00,0.2,12.15,27.71,0.6
08/12/2004,1.6,2.6,0.6,2.4,3.2,11.7,27.78,0.6
09/12/2004,0.2,0.2,0.00,0.00,0.2,11.3,27.83,0.6
10/12/2004,0.00,0.00,0.00,0.00,0.00,9.6,27.85,0.6
11/12/2004,0.00,0.00,0.00,0.00,0.00,11.05,27.87,0.6
12/12/2004,0.00,0.00,0.00,0.00,0.00,11.35,27.89,0.6
13/12/2004,0.2,0.00,0.00,0.00,0.00,9.7,27.89,0.6
14/12/2004,0.2,0.00,0.00,0.00,0.00,9.05,27.9,0.6
15/12/2004,0.4,0.00,0.2,0.00,0.00,7.1,27.91,0.6
16/12/2004,2.8,3.8,3.8,2.8,2.4,5.05,27.92,0.6
17/12/2004,4.2,3.6,4.8,3.6,7.8,5.95,27.95,0.6
18/12/2004,0.00,0.2,0.2,0.2,0.2,8.1,27.95,0.6
19/12/2004,1.4,2.00,0.8,1.8,2.4,5.25,27.95,0.6
20/12/2004,0.00,0.8,1.2,0.00,0.00,2.9,27.95,0.6
21/12/2004,0.00,0.00,0.00,0.00,0.00,4.1,27.96,0.6
22/12/2004,0.00,0.00,0.00,0.00,0.00,2.75,27.96,0.6
23/12/2004,0.00,0.00,0.00,0.00,0.00,1.2,27.96,0.6
24/12/2004,0.00,0.00,0.00,0.00,0.00,2.25,27.96,0.6
25/12/2004,4.6,9.00,4.8,9.2,5.2,6.3,27.96,0.6
26/12/2004,22.8,39.2,20.8,29.4,25.6,8.15,28.04,0.6
27/12/2004,6.6,15.6,6.2,13.00,9.4,7.95,28.29,0.6
28/12/2004,4.00,5.4,3.8,5.6,8.6,7.6,28.52,0.6
29/12/2004,1.00,4.4,4.6,1.2,1.00,6.15,28.68,0.6
30/12/2004,0.00,0.00,0.00,0.00,0.00,6.05,28.75,0.6
31/12/2004,0.00,0.00,0.00,0.00,0.00,5.45,28.8,0.6
01/01/2005,0.00,0.00,0.00,0.00,0.00,6.2,28.84,0.6
02/01/2005,0.00,0.00,0.00,0.00,0.00,6.3,28.88,0.6
03/01/2005,0.2,0.00,0.00,0.00,0.00,4.4,28.9,0.6
04/01/2005,0.00,0.00,0.00,0.00,0.00,5.05,28.91,0.6
05/01/2005,0.00,0.00,0.00,0.00,0.00,4.8,28.93,0.6
06/01/2005,0.00,0.00,0.00,0.00,0.00,8.9,28.95,0.6
07/01/2005,0.4,0.2,0.4,0.2,0.2,6.35,28.96,0.6
08/01/2005,0.00,0.00,0.00,0.00,0.00,4.75,28.97,0.6
09/01/2005,0.00,0.00,0.00,0.00,0.00,8.05,28.98,0.6
10/01/2005,0.00,0.2,0.2,0.00,0.2,9.6,28.99,0.6
11/01/2005,0.00,0.00,0.00,0.00,0.00,8.7,29.00,0.6
12/01/2005,0.00,0.00,0.00,0.00,0.00,6.75,29.00,0.6
13/01/2005,0.00,0.00,0.00,0.00,0.00,7.05,29.00,0.6
14/01/2005,0.4,0.2,0.4,0.2,0.4,4.7,29.00,0.6
15/01/2005,0.2,0.00,0.2,0.00,0.2,2.00,29.00,0.6
16/01/2005,0.00,0.00,0.00,0.00,0.00,4.65,29.00,0.6
17/01/2005,0.2,0.00,0.00,0.00,0.00,2.65,29.00,0.6
18/01/2005,24.6,33.2,19.6,34.00,35.2,5.15,29.00,0.6
19/01/2005,8.4,11.8,23.6,7.00,3.8,3.15,29.24,0.6
20/01/2005,0.00,0.00,0.00,0.00,0.00,3.35,29.38,0.6
21/01/2005,0.00,0.00,0.00,0.00,0.00,6.4,29.46,0.6
22/01/2005,0.2,0.00,0.2,0.00,0.2,7.15,29.5,0.6
23/01/2005,0.6,0.2,0.2,0.4,0.00,5.3,29.52,0.6
24/01/2005,0.00,0.00,0.00,0.00,0.2,2.75,29.55,0.6
25/01/2005,0.2,0.00,0.2,0.00,0.00,2.75,29.57,0.6
26/01/2005,0.00,0.00,0.00,0.00,0.00,0.15,29.59,0.6
27/01/2005,0.00,0.00,0.4,0.00,0.00,-0.2,29.6,0.6
28/01/2005,0.00,0.00,0.00,0.00,0.00,0.9,29.62,0.6
29/01/2005,0.00,0.00,0.00,0.00,0.00,-2.25,29.62,0.6
30/01/2005,0.00,0.00,0.00,0.00,0.00,-1.7,29.62,0.6
31/01/2005,0.00,0.00,0.00,0.00,0.00,1.1,29.62,0.6
01/02/2005,0.00,0.00,0.00,0.00,0.00,4.55,29.63,0.6
02/02/2005,0.00,0.00,0.00,0.00,0.00,5.2,29.64,0.6
03/02/2005,0.00,0.00,0.00,0.00,0.00,4.00,29.64,0.6
04/02/2005,0.00,0.00,0.00,0.00,0.00,5.55,29.64,0.6
05/02/2005,0.00,0.00,0.00,0.00,0.00,4.5,29.64,0.6
06/02/2005,0.00,0.00,0.00,0.00,0.00,2.45,29.65,0.6
07/02/2005,0.00,0.00,0.00,0.00,0.00,2.35,29.65,0.6
08/02/2005,0.00,0.00,0.00,0.00,0.00,3.7,29.66,0.6
09/02/2005,0.00,0.00,0.00,0.00,0.00,4.55,29.66,0.6
10/02/2005,0.00,0.00,0.00,0.00,0.00,4.95,29.66,0.6
11/02/2005,0.00,0.00,0.00,0.00,0.00,5.9,29.66,0.6
12/02/2005,0.00,0.00,0.2,0.00,0.00,4.95,29.66,0.6
13/02/2005,2.2,1.6,3.6,1.4,2.2,6.3,29.66,0.6
14/02/2005,0.2,0.00,0.00,0.00,0.00,8.05,29.66,0.6
15/02/2005,0.00,0.00,0.00,0.00,0.00,5.15,29.66,0.6
16/02/2005,0.00,0.00,0.00,0.00,0.00,4.35,29.66,0.6
17/02/2005,0.00,0.00,0.00,0.00,0.00,3.15,29.66,0.6
18/02/2005,0.00,0.00,0.00,0.00,0.00,3.00,29.66,0.6
19/02/2005,0.00,0.00,0.00,0.00,0.00,2.8,29.66,0.6
20/02/2005,2.00,0.4,0.6,2.4,2.4,3.75,29.66,0.6
21/02/2005,5.4,5.2,3.8,6.8,10.6,2.1,29.66,0.6
22/02/2005,13.4,2.6,9.4,8.6,6.6,1.00,29.67,0.6
23/02/2005,4.8,2.00,1.00,5.2,3.00,1.55,29.67,0.6
24/02/2005,10.8,5.00,0.00,10.00,6.2,0.6,29.68,0.6
25/02/2005,0.2,8.6,0.00,0.4,20.8,1.8,29.69,0.6
26/02/2005,0.00,0.00,0.00,0.00,0.00,3.55,29.7,0.6
27/02/2005,0.00,0.00,0.00,0.00,0.00,1.7,29.71,0.6
28/02/2005,0.00,0.00,0.00,0.00,0.00,1.6,29.72,0.6
01/03/2005,0.00,0.00,0.00,0.00,0.00,-2.00,29.72,0.6
02/03/2005,0.00,0.00,0.00,0.00,0.00,-2.9,29.72,0.6
03/03/2005,1.2,0.00,4.6,0.8,0.00,1.7,29.72,0.6
04/03/2005,20.2,23.6,20.4,18.00,23.00,-0.05,29.74,0.6
05/03/2005,1.8,5.00,0.00,10.4,4.6,2.9,29.74,0.6
06/03/2005,0.00,0.00,0.00,0.00,0.00,4.05,29.76,0.6
07/03/2005,0.00,0.2,1.8,0.00,0.00,3.65,29.78,0.6
08/03/2005,0.00,0.00,0.00,0.00,0.00,1.00,29.79,0.6
09/03/2005,0.00,0.00,0.00,0.00,0.00,4.65,29.81,0.6
10/03/2005,0.2,0.00,0.00,0.00,0.2,6.1,29.84,0.6
11/03/2005,0.00,0.00,0.2,0.2,0.4,6.8,29.89,0.6
12/03/2005,1.8,2.00,1.4,2.00,1.4,7.65,29.94,0.6
13/03/2005,10.00,14.8,14.6,15.00,15.4,8.35,30.08,0.6
14/03/2005,0.00,0.2,0.00,0.00,0.2,7.85,30.26,0.6
15/03/2005,0.00,0.00,0.00,0.00,0.00,9.8,30.34,0.6
16/03/2005,0.00,0.00,0.00,0.00,0.00,11.85,30.4,0.6
17/03/2005,0.00,0.00,0.00,0.00,0.00,14.35,30.45,0.6
18/03/2005,0.00,0.00,0.00,0.00,0.00,12.35,30.48,0.6
19/03/2005,0.00,0.2,0.00,0.00,0.00,11.4,30.52,0.6
20/03/2005,0.00,0.2,0.00,0.00,0.00,8.25,30.55,0.6
21/03/2005,0.00,0.00,0.00,0.00,0.00,11.00,30.57,0.6
22/03/2005,0.6,1.8,0.00,0.8,0.2,11.7,30.58,0.6
23/03/2005,0.4,0.6,0.00,0.4,0.00,13.45,30.6,0.6
24/03/2005,3.8,8.2,5.00,9.4,4.8,13.5,30.61,0.6
25/03/2005,6.8,5.6,7.6,6.4,6.00,13.9,30.67,0.6
26/03/2005,0.00,1.2,0.6,0.2,0.2,13.15,30.71,0.6
27/03/2005,41.4,21.8,38.2,49.8,48.4,14.05,30.75,6.00
28/03/2005,0.00,0.00,0.00,0.00,0.00,11.1,31.16,15.00
29/03/2005,0.6,0.00,0.00,0.00,0.8,13.6,31.14,15.5
30/03/2005,0.2,0.00,0.00,0.00,0.00,11.1,31.11,12.7
31/03/2005,0.00,0.00,0.00,0.00,0.00,13.85,31.09,10.5
01/04/2005,0.00,0.00,0.00,0.00,0.00,12.45,31.07,9.5
02/04/2005,0.00,0.00,0.00,0.00,0.00,10.5,31.07,8.5
03/04/2005,0.00,0.00,0.00,0.00,0.00,10.25,31.06,7.5
04/04/2005,0.00,0.00,0.00,0.00,0.00,11.65,31.05,6.5
05/04/2005,0.00,0.00,0.00,0.00,0.00,12.95,31.05,5.5
06/04/2005,0.00,0.00,0.00,0.00,0.00,13.1,31.05,5.6
07/04/2005,0.00,0.00,0.00,0.00,0.00,13.00,31.05,5.5
08/04/2005,6.2,10.2,7.8,7.00,4.2,12.55,31.04,5.5
09/04/2005,4.4,2.4,2.2,1.2,2.4,11.75,31.06,6.1
10/04/2005,5.2,26.00,37.2,6.00,4.4,10.5,31.07,9.9
11/04/2005,2.4,10.2,21.4,0.4,0.2,7.85,31.16,16.3
12/04/2005,0.00,0.00,0.00,0.00,0.00,7.65,31.16,17.00
13/04/2005,0.00,0.00,0.00,0.00,0.00,9.75,31.13,13.1
14/04/2005,0.00,0.00,0.00,0.00,0.00,11.75,31.09,11.6
15/04/2005,0.00,0.00,0.00,0.00,0.00,12.05,31.08,8.9
16/04/2005,15.00,18.00,13.00,20.2,19.00,12.9,31.07,10.1
17/04/2005,1.00,6.00,2.4,1.2,2.2,7.3,31.1,11.9
18/04/2005,0.00,0.2,0.2,0.00,0.2,8.3,31.1,11.7
19/04/2005,3.4,7.2,2.00,3.6,5.00,10.25,31.09,10.00
20/04/2005,18.8,48.6,35.4,35.6,28.6,11.25,31.2,18.00
21/04/2005,4.00,1.8,2.6,4.6,8.00,8.85,31.25,26.2
22/04/2005,0.2,0.00,0.00,0.00,0.00,11.85,31.18,19.7
23/04/2005,0.00,0.00,0.00,0.00,0.00,11.45,31.12,15.3
24/04/2005,1.8,1.6,3.00,0.8,1.00,13.00,31.1,12.00
25/04/2005,2.00,7.2,2.4,3.6,2.2,13.4,31.09,10.7
26/04/2005,0.00,0.00,0.00,0.00,0.00,14.00,31.08,9.8
27/04/2005,0.00,0.00,0.00,0.00,0.00,13.45,31.08,9.1
28/04/2005,0.00,0.00,0.00,0.00,0.00,15.65,31.07,8.4
29/04/2005,0.00,0.00,0.00,0.00,0.00,17.85,31.06,7.4
30/04/2005,0.00,0.00,0.00,0.00,0.00,18.8,31.06,6.9
01/05/2005,0.00,0.00,0.00,0.00,0.00,20.00,31.05,6.5
02/05/2005,0.00,0.00,0.00,0.00,0.00,18.5,31.04,5.3
03/05/2005,0.00,0.00,0.00,0.00,0.00,19.3,31.04,4.5
04/05/2005,0.00,0.00,0.00,0.00,0.00,17.5,31.04,4.4
05/05/2005,0.00,0.00,0.00,0.00,0.00,17.05,31.04,4.5
06/05/2005,0.00,0.00,0.00,0.00,0.00,15.85,31.04,4.4
07/05/2005,0.00,0.00,0.00,0.00,0.00,16.2,31.04,3.8
08/05/2005,0.00,0.00,0.00,0.00,0.00,16.6,31.03,3.7
09/05/2005,0.00,0.00,0.00,0.00,0.00,16.05,31.03,3.00
10/05/2005,1.8,1.00,1.6,1.00,1.6,13.5,31.03,3.00
11/05/2005,4.6,5.2,6.6,4.00,5.8,14.35,31.04,3.6
12/05/2005,0.00,0.00,0.00,0.00,0.00,14.3,31.03,3.00
13/05/2005,0.00,0.2,0.00,0.00,0.00,16.45,31.03,3.00
14/05/2005,0.8,2.2,0.8,0.2,0.00,18.6,31.03,3.00
15/05/2005,0.4,0.00,0.2,0.4,1.8,17.9,31.03,3.00
16/05/2005,0.00,0.00,0.00,0.00,0.00,16.1,31.03,2.8
17/05/2005,8.4,15.4,8.2,10.8,12.4,16.75,31.03,3.4
18/05/2005,15.8,14.8,19.2,13.4,25.00,13.95,31.04,4.2
19/05/2005,0.00,0.2,0.2,0.00,0.2,13.4,31.05,5.1
20/05/2005,0.00,0.00,0.00,0.00,0.00,15.6,31.05,5.1
21/05/2005,0.00,0.00,0.00,0.00,0.00,17.65,31.05,4.2
22/05/2005,0.00,0.00,0.00,0.00,0.00,18.3,31.04,3.8
23/05/2005,0.00,0.00,0.00,0.00,0.00,19.55,31.03,2.8
24/05/2005,0.00,0.00,0.00,0.00,0.00,18.4,31.02,2.00
25/05/2005,0.00,0.00,0.00,0.00,0.00,20.5,31.02,2.00
26/05/2005,0.00,0.00,0.00,0.00,0.00,21.5,31.02,1.5
27/05/2005,0.00,0.00,0.00,0.00,0.00,21.9,31.02,1.5
28/05/2005,0.00,0.00,0.00,0.00,0.00,22.35,31.02,1.5
29/05/2005,0.00,0.00,0.00,0.00,0.00,23.1,31.02,1.5
30/05/2005,0.00,0.00,0.00,0.00,0.00,24.00,31.02,1.5
